Geneid	HISAT2 on data 2 and data 1: aligned reads (BAM)
ITLN1	0
ITLN2	0
F11R	2478
TSTD1	1348
USF1	7981
ARHGAP30	103
PVRL4	6
KLHDC9	101
PFDN2	4642
NIT1	1697
DEDD	2507
UFC1	4232
USP21	4058
PPOX	1908
B4GALT3	4254
ADAMTS4	89
NDUFS2	7582
FCER1G	63
APOA2	0
TOMM40L	2072
NR1I3	177
PCP4L1	106
MPZ	241
SDHC	3487
C1orf192	779
FCGR2A	64
HSPA6	6
FCGR3A	309
FCGR2C	1
HSPA7	6
FCGR3B	2
FCGR2B	0
RPL31P11	0
FCRLA	0
FCRLB	96
DUSP12	2313
ATF6	4468
OLFML2B	188
NOS1AP	2770
MIR4654	0
MIR556	1
C1orf111	376
C1orf226	2442
SH2D1B	0
UHMK1	4662
UAP1	2319
DDR2	269
HSD17B7	1021
C1orf110	1
RGS4	32
RGS5	1060
NUF2	945
PBX1	52026
LOC100505795	12
LMX1A	0
RXRG	52
LOC400794	0
LRRC52	0
MGST3	4739
ALDH9A1	3341
LOC440700	2
TMCO1	4460
UCK2	6303
MIR3658	0
FAM78B	444
MIR921	0
FMO9P	0
POGK	12661
TADA1	2795
ILDR2	1291
MAEL	41
GPA33	0
DUSP27	16
POU2F1	6429
CD247	120
CREG1	2336
RCSD1	278
MPZL1	10837
ADCY10	74
BRP44	3611
DCAF6	5433
GPR161	6255
TIPRL	6780
SFT2D2	480
ANKRD36BP1	795
TBX19	75
MIR557	0
LOC100505918	0
XCL2	0
XCL1	0
DPT	5
MGC4473	2
ATP1B1	14829
NME7	1247
BLZF1	1139
C1orf114	567
SLC19A2	1726
F5	25
SELP	2
SELL	16
SELE	8
METTL18	348
C1orf112	831
SCYL3	1366
KIFAP3	15103
METTL11B	6
MIR3119-2	0
MIR3119-1	0
LOC284688	0
GORAB	833
PRRX1	134
C1orf129	0
FMO3	0
MIR1295A	0
FMO6P	0
FMO2	2
FMO1	41
FMO4	26
TOP1P1	83
PRRC2C	18745
MYOC	4
VAMP4	2581
METTL13	2940
DNM3	20370
DNM3OS	22
MIR214	0
MIR3120	0
MIR199A2	0
C1orf105	2
PIGC	1341
C1orf9	6609
FASLG	0
TNFSF18	5
TNFSF4	75
LOC100506023	66
PRDX6	2403
SLC9A11	116
ANKRD45	1643
LOC730159	0
KLHL20	2640
CENPL	677
DARS2	1366
LOC100506046	125
GAS5	18122
SNORD81	45
SNORD47	139
SNORD80	229
SNORD79	100
SNORD78	30
SNORD44	59
SNORD77	29
SNORD76	70
SNORD75	5
SNORD74	19
ZBTB37	634
SERPINC1	66
RC3H1	5989
RABGAP1L	5856
GPR52	111
CACYBP	5948
MRPS14	2369
TNN	22
KIAA0040	56
TNR	2529
RFWD2	4102
SCARNA3	3
PAPPA2	3915
ASTN1	15527
MIR488	0
FAM5B	683
SEC16B	172
LOC730102	167
LOC100302401	83
RASAL2	8956
C1orf49	0
C1orf220	480
MIR4424	0
RALGPS2	4160
ANGPTL1	119
FAM20B	9097
TOR3A	1465
ABL2	8984
SOAT1	2842
AXDND1	9
NPHS2	0
TDRD5	19
FAM163A	4
TOR1AIP2	5128
TOR1AIP1	2793
CEP350	10269
QSOX1	3314
FLJ23867	538
LHX4	304
LOC100527964	1219
ACBD6	3211
MIR3121	0
XPR1	58790
KIAA1614	952
STX6	12358
MR1	26
IER5	5588
GM140	0
CACNA1E	26100
ZNF648	10
GLUL	13544
TEDDM1	63
LINC00272	7
RGSL1	2
RNASEL	258
RGS16	198
LOC284648	2
RGS8	36
NPL	173
DHX9	32110
SHCBP1L	0
LAMC1	4922
LAMC2	87
NMNAT2	24639
DKFZP564C196	66
SMG7	12169
NCF2	36
ARPC5	15126
RGL1	8161
APOBEC4	6
GLT25D2	510
TSEN15	1251
C1orf21	10130
EDEM3	6525
FAM129A	106
RNF2	5933
TRMT1L	1385
SWT1	1839
IVNS1ABP	32926
LOC100288079	3
HMCN1	218
MIR548F1	0
PRG4	54
TPR	13790
C1orf27	1940
OCLM	78
PDC	86
PTGS2	33
PLA2G4A	44
FAM5C	1002
LOC440704	0
RGS18	39
RGS21	17
RGS1	417
RGS13	0
RGS2	817
UCHL5	3397
TROVE2	2911
GLRX2	280
CDC73	4379
MIR1278	0
B3GALT2	7246
KCNT2	3135
MIR4735	0
CFH	377
CFHR3	0
CFHR1	5
CFHR4	7
CFHR2	0
CFHR5	0
F13B	0
ASPM	3906
ZBTB41	8398
CRB1	1487
DENND1B	2038
C1orf53	34
LHX9	36
NEK7	861
ATP6V1G3	6
PTPRC	145
LOC100131234	62
MIR181B1	1
MIR181A1	3
NR5A2	14
FAM58BP	0
C1orf98	0
ZNF281	4354
KIF14	1103
DDX59	1689
CAMSAP2	21243
GPR25	17
C1orf106	215
KIF21B	80883
CACNA1S	23
TMEM9	5207
IGFN1	4
PKP1	1
TNNT2	6
LAD1	0
TNNI1	8
PHLDA3	537
CSRP1	649
RPS10P7	5
NAV1	28409
MIR1231	0
IPO9	16371
SHISA4	1170
LMOD1	126
TIMM17A	3445
RNPEP	2208
ELF3	27
GPR37L1	24
ARL8A	10940
PTPN7	7
PTPRVP	10
LGR6	41
UBE2T	1417
PPP1R12B	9676
SYT2	675
KDM5B	24547
KDM5B-AS1	205
LOC641515	0
LOC148709	44
RABIF	1879
KLHL12	3842
ADIPOR1	3532
CYB5R1	1462
LOC401980	2
TMEM183A	789
TMEM183B	0
PPFIA4	4297
MYOG	0
ADORA1	3440
MYBPH	18
CHI3L1	22
CHIT1	51
LOC730227	21
BTG2	1402
FMOD	42
PRELP	280
OPTC	0
ATP2B4	10076
SNORA77	13
LINC00260	159
LAX1	1
ZC3H11A	19040
ZBED6	1664
SNRPE	3101
LINC00303	0
SOX13	213
ETNK2	1264
REN	0
KISS1	0
GOLT1A	4
PLEKHA6	5030
LOC127841	1
PPP1R15B	6549
PIK3C2B	11497
MDM4	10858
LRRN2	2488
NFASC	24770
CNTN2	15744
TMEM81	550
RBBP5	3975
DSTYK	3967
TMCC2	8339
NUAK2	389
KLHDC8A	1568
LOC284576	44
LEMD1	291
MIR135B	29
CDK18	247
LOC284578	79
MFSD4	382
ELK4	5295
SLC45A3	772
NUCKS1	46043
RAB7L1	742
SLC41A1	2892
PM20D1	18
LOC284581	6
SLC26A9	2
FAM72A	103
AVPR1B	6
C1orf186	8
CTSE	0
SRGAP2	26396
IKBKE	80
RASSF5	89
EIF2D	1203
DYRK3	665
MAPKAPK2	2340
IL10	0
IL19	0
IL20	2
IL24	0
FAIM3	30
PIGR	0
FCAMR	0
C1orf116	8
YOD1	2252
PFKFB2	1480
C4BPB	2
C4BPA	5
CD55	199
CR2	0
CR1	16
CR1L	24
CD46	7742
MIR29C	12
MIR29B2	1
LOC148696	0
CD34	730
PLXNA2	62104
MIR205HG	0
MIR205	0
CAMK1G	180
LAMB3	62
MIR4260	0
G0S2	30
HSD11B1	0
TRAF3IP3	33
C1orf74	108
IRF6	6
DIEXF	3755
SYT14	2132
C1orf133	8
SERTAD4	208
HHAT	122
KCNH1	200
RCOR3	5944
TRAF5	1065
LINC00467	28
RD3	0
SLC30A1	635
NEK2	804
LPGAT1	12484
INTS7	4698
DTL	1477
MIR3122	2
PPP2R5A	2072
SNORA16B	8
TMEM206	4161
NENF	439
ATF3	59
FAM71A	0
BATF3	57
NSL1	3318
TATDN3	1361
C1orf227	4
FLVCR1-AS1	9
FLVCR1	3305
VASH2	9922
ANGEL2	4407
RPS6KC1	3766
PROX1-AS1	11
LINC00538	0
PROX1	255
SMYD2	2510
PTPN14	437
CENPF	10239
KCNK2	6295
KCTD3	6964
USH2A	30
ESRRG	762
GPATCH2	958
SPATA17	37
RRP15	2762
LOC728463	19
TGFB2	2729
LOC643723	5
LYPLAL1	723
RNU5F-1	4
SLC30A10	918
EPRS	13067
BPNT1	1461
IARS2	5885
MIR215	5
MIR194-1	1
RAB3GAP2	6480
MIR664	0
SNORA36B	0
AURKAPS1	156
MARK1	15489
C1orf115	10161
MARC2	560
MARC1	724
HLX	47
C1orf140	0
DUSP10	349
HHIPL2	31
TAF1A	1067
MIA3	8139
AIDA	2128
BROX	1647
FAM177B	2
DISP1	1227
TLR5	71
SUSD4	451
C1orf65	0
CAPN8	0
CAPN2	5290
TP53BP2	6448
FBXO28	4599
DEGS1	3041
NVL	3448
MIR320B2	12
CNIH4	981
WDR26	12904
MIR4742	4
CNIH3	1249
DNAH14	181
LBR	7979
ENAH	18962
SRP9	13907
EPHX1	872
TMEM63A	395
LEFTY1	60
PYCR2	1937
LEFTY2	4
C1orf55	2149
H3F3A	0
H3F3AP4	0
ACBD3	4931
MIXL1	14
LIN9	1173
PARP1	19922
C1orf95	12511
ITPKB	1004
PSEN2	1042
ADCK3	2223
CDC42BPA	13705
ZNF678	3097
ZNF847P	5
LOC100130093	339
JMJD4	416
SNAP47	3803
PRSS38	0
WNT9A	167
WNT3A	0
ARF1	20119
MIR3620	0
C1orf35	1699
MRPL55	942
GUK1	6086
GJC2	149
IBA57	1651
OBSCN	14452
TRIM11	1588
TRIM17	156
HIST3H3	0
HIST3H2A	1389
HIST3H2BB	63
MIR4666A	7
RNF187	11793
RHOU	3450
DUSP5P	1159
RAB4A	2527
SPHAR	220
C1orf96	24868
ACTA1	51
NUP133	6046
ABCB10	1927
TAF5L	3356
URB2	1761
GALNT2	7708
PGBD5	5176
COG2	1366
AGT	20
CAPN9	35
C1orf198	6681
TTC13	2744
ARV1	999
FAM89A	98
MIR1182	0
TRIM67	22296
LOC149373	5
C1orf131	884
GNPAT	5414
EXOC8	3072
C1orf124	961
EGLN1	8716
SNRPD2P2	0
TSNAX-DISC1	0
TSNAX	2085
LOC100287814	0
DISC1	7
DISC2	0
SIPA1L2	9207
KIAA1383	709
NTPCR	987
PCNXL2	5220
KIAA1804	806
KCNK1	368
MIR4427	0
SLC35F3	144
MIR4671	0
C1orf31	809
TARBP1	5327
LOC100506795	36
IRF2BP2	15749
LINC00184	0
LOC100506810	2
TOMM20	28582
SNORA14B	9
RBM34	2546
ARID4B	9054
MIR4753	2
GGPS1	2752
TBCE	1833
B3GALNT2	1770
GNG4	10934
LYST	5125
MIR1537	0
NID1	2681
GPR137B	1990
ERO1LB	3787
EDARADD	544
LGALS8	8161
LGALS8-AS1	13
HEATR1	8100
ACTN2	25226
MTR	6844
RYR2	11572
LOC100130331	2
ZP4	0
LOC339535	20
CHRM3	333
RPS7P5	0
FMN2	5726
GREM2	829
RGS7	2220
MIR3123	0
FH	3044
KMO	28
OPN3	456
CHML	8356
WDR64	2
EXO1	666
MAP1LC3C	5
PLD5	81
LOC731275	83
CEP170	59396
SDCCAG8	1575
MIR4677	7
AKT3	71552
LOC339529	72
ZNF238	133377
C1orf100	6
ADSS	5557
C1orf101	23
PPPDE1	3852
COX20	1224
HNRNPU-AS1	5038
HNRNPU	68925
EFCAB2	748
KIF26B	9712
SMYD3	1080
LOC255654	3
TFB2M	713
CNST	3580
SCCPDH	3093
LOC149134	108
AHCTF1	5745
ZNF695	323
ZNF670-ZNF695	4
ZNF670	1930
ZNF669	1763
C1orf229	131
ZNF124	1106
MIR3916	141
VN1R5	2
ZNF496	3468
NLRP3	51
OR2B11	0
OR2W5	0
LOC148824	10
OR2C3	2
C1orf150	32
OR2G2	0
OR2G3	0
OR13G1	0
OR6F1	10
OR1C1	0
OR14A16	2
OR11L1	0
TRIM58	849
OR2W3	135
OR2T8	3
OR2L13	77
OR2L8	0
OR2AK2	2
OR2L1P	2
OR2L2	2
OR2L3	9
OR2M1P	0
OR2M5	0
OR2M2	0
OR2M3	0
OR2M4	0
OR2T33	0
OR2T12	0
OR2M7	0
OR14C36	0
OR2T4	2
OR2T6	0
OR2T1	0
OR2T2	0
OR2T3	0
OR2T5	0
OR2G6	0
OR2T29	0
OR2T34	0
OR2T10	0
OR2T11	0
OR2T35	0
OR2T27	0
OR14I1	0
LOC646627	0
SH3BP5L	5736
MIR3124	4
ZNF672	2453
ZNF692	5663
PGBD2	637
TUBB8	5
ZMYND11	20209
DIP2C	13115
C10orf108	21
LARP4B	5440
GTPBP4	3088
IDI2	232
IDI2-AS1	341
IDI1	7296
WDR37	3989
LINC00200	7
ADARB2	424
ADARB2-AS1	1
LOC282980	0
LOC399708	6
PFKP	4829
PITRM1	4669
LOC100507034	382
KLF6	11694
LOC100216001	2
LOC338588	0
AKR1E2	218
tAKR	8
AKR1C1	1761
AKR1C2	1219
AKR1C3	88
AKR1CL1	0
AKR1C4	4
UCN3	0
TUBAL3	0
NET1	1432
CALML5	0
CALML3	0
ASB13	1253
FAM208B	8185
GDI2	17000
ANKRD16	1038
FBXO18	4105
IL15RA	12
IL2RA	0
RBM17	6265
PFKFB3	9779
MIR3155A	0
MIR3155B	0
LOC399715	18
PRKCQ	245
LOC439949	141
LOC100507127	0
SFMBT2	2473
ITIH5	1021
ITIH2	251
KIN	1988
ATP5C1	8060
TAF3	1228
FLJ45983	0
GATA3	0
SFTA1P	57
LOC254312	22
CELF2	78206
LOC439950	49
USP6NL	6257
ECHDC3	229
C10orf47	124
LOC219731	34
UPF2	5639
DHTKD1	4208
SEC61A2	4917
NUDT5	1117
CDC123	3692
CAMK1D	3161
MIR4480	0
LOC283070	4677
CCDC3	1140
OPTN	9964
MCM10	1002
UCMA	2
PHYH	292
SEPHS1	5306
BEND7	380
PRPF18	1378
FRMD4A	22286
MIR1265	0
FAM107B	10842
CDNF	18
HSPA14	1166
SUV39H2	2256
DCLRE1C	1653
MEIG1	25
OLAH	6
ACBD7	1497
C10orf111	93
RPP38	1209
NMT2	6222
LOC100192204	0
FAM171A1	12091
ITGA8	63
FAM188A	2825
PTER	163
C1QL3	126
RSU1	2956
CUBN	296
TRDMT1	1225
VIM	37499
ST8SIA6	75
LOC100128098	0
PTPLA	148
STAM	4090
TMEM236	3
MRC1	16
MIR511-2	0
MIR511-1	0
SLC39A12	4
LOC100129213	0
CACNB2	1187
NSUN6	1844
ARL5B	3290
PLXDC2	464
MIR4675	0
NEBL	2552
C10orf113	0
LOC100128511	0
C10orf114	630
MIR1915	4
C10orf140	2557
MLLT10	5491
DNAJC1	1043
EBLN1	0
LOC100130992	215
COMMD3-BMI1	0
COMMD3	1573
BMI1	956
SPAG6	12
LOC100499489	1270
PIP4K2A	2437
ARMC3	9
MSRB2	945
PTF1A	2
C10orf67	6
OTUD1	1371
KIAA1217	1464
PRINS	6
MIR603	0
ARHGAP21	53157
PRTFDC1	2540
ENKUR	439
THNSL1	1682
LOC100128811	6
GPR158	657
MYO3A	217
GAD2	304
APBB1IP	159
LINC00264	0
LOC731789	4
PDSS1	402
ABI1	5090
LINC00202	99
ANKRD26	2691
YME1L1	10226
MASTL	1282
ACBD5	4618
LOC387646	248
PTCHD3	2
RAB18	9370
MKX	28
ARMC4	97
MPP7	88
LOC220906	2911
WAC	15310
BAMBI	98
LOC100507605	0
LYZL1	0
LOC387647	2199
SVIL	3157
MIR604	0
MIR938	0
KIAA1462	2645
MTPAP	3533
LOC729668	26
MAP3K8	221
LYZL2	0
ZNF438	770
ZEB1-AS1	629
ZEB1	9666
ARHGAP12	2527
KIF5B	24879
EPC1	7327
CCDC7	128
C10orf68	92
ITGB1	6838
NRP1	7571
LOC100505583	0
PARD3	1341
CUL2	4897
CREM	803
CCNY	6910
GJD4	25
FZD8	3000
MIR4683	0
ANKRD30A	0
MTRNR2L7	0
ZNF248	7974
ZNF25	6130
ZNF33A	10772
ZNF37A	5662
LOC100129055	0
HSD17B7P2	573
SEPT7L	37
LOC399744	560
ACTR3BP5	0
LOC441666	985
LOC84856	168
ZNF37BP	7408
ZNF33B	10659
BMS1	4420
RET	112
CSGALNACT2	6546
RASGEF1A	796
FXYD4	4
HNRNPF	11824
ZNF487P	161
ZNF239	1570
ZNF485	460
ZNF32-AS3	5
ZNF32	3162
HNRNPA3P1	2
C10orf136	0
LOC100506835	12
LOC283033	0
CXCL12	1162
TMEM72-AS1	245
TMEM72	2
RASSF4	1519
C10orf10	412
C10orf25	473
ZNF22	5033
LOC100133308	11
LOC338579	5
MIR3156-1	0
OR13A1	2
ALOX5	43
MARCH8	2105
ZFAND4	680
FAM21C	2794
AGAP4	636
PTPN20B	0
PTPN20A	0
BMS1P5	0
BMS1P1	0
FAM35B	22
SYT15	917
GPRIN2	806
PPYR1	8
LOC643650	34
LOC728643	2
ANXA8	0
ANXA8L1	0
FAM25B	0
FAM25C	0
FAM25G	0
AGAP9	237
LOC642826	10
FAM35B2	31
ANTXRL	0
ANXA8L2	0
FAM21B	700
CTSL1P2	10
ZNF488	1559
RBP3	35
GDF2	0
GDF10	196
FRMPD2P1	26
LOC399753	88
FRMPD2	12
MAPK8	9716
ARHGAP22	53
WDFY4	82
LRRC18	0
MIR4294	0
VSTM4	207
LOC100506733	0
FAM170B	0
C10orf128	8
C10orf71	0
DRGX	0
ERCC6	2407
PGBD3	328
CHAT	59
SLC18A3	6
C10orf53	0
OGDHL	350
PARG	1657
AGAP8	298
LOC728407	55
AGAP7	73
MSMB	0
NCOA4	11700
TIMM23	1316
AGAP6	2187
FLJ31813	57
FAM21A	346
ASAH2	9
SGMS1	1551
ASAH2B	177
A1CF	18
PRKG1	587
MIR605	0
CSTF2T	5274
LOC100506939	5
DKK1	84
MBL2	0
PCDH15	171
MTRNR2L5	0
ZWINT	1657
MIR3924	0
IPMK	3055
CISD1	1136
UBE2D1	3784
TFAM	3314
BICC1	440
LOC728640	25
PHYHIPL	5496
FAM13C	1105
SLC16A9	1409
M1	2
CCDC6	5597
C10orf40	0
ANK3	32859
CDK1	2631
RHOBTB1	3699
TMEM26	9
C10orf107	27
ARID5B	1855
RTKN2	1539
ZNF365	1014
ADO	3654
EGR2	52
NRBF2	1135
JMJD1C	23690
MIR1296	2
LOC84989	66
REEP3	2054
ANXA2P3	0
CTNNA3	50
LRRTM3	2979
DNAJC12	60
SIRT1	5564
HERC4	4041
MYPN	0
ATOH7	68
PBLD	744
HNRNPH3	30148
RUFY2	11388
DNA2	1650
SLC25A16	990
TET1	3262
CCAR1	10778
SNORD98	34
STOX1	749
DDX50	3223
DDX21	7922
KIAA1279	4973
SRGN	234
VPS26A	5042
SUPV3L1	2382
HKDC1	179
HK1	17393
TACR2	52
TSPAN15	176
NEUROG3	0
C10orf35	1864
COL13A1	88
H2AFY2	4745
AIFM2	516
TYSND1	926
SAR1A	9983
PPA1	9180
NPFFR1	1
LRRC20	4912
EIF4EBP2	24830
NODAL	323
KIAA1274	1370
PRF1	3
ADAMTS14	94
C10orf27	0
SGPL1	9968
PCBD1	530
UNC5B	1416
LOC728978	0
SLC29A3	241
CDH23	1058
C10orf105	53
C10orf54	316
PSAP	32443
CHST3	1876
SPOCK2	1949
ASCC1	2388
ANAPC16	2547
DDIT4	1755
DNAJB12	3040
MIR1256	11
MICU1	8306
MCU	3213
MIR4676	0
OIT3	10
PLA2G12B	1
P4HA1	1927
NUDT13	264
ECD	2220
FAM149B1	2148
DNAJC9	4676
C10orf103	568
MRPS16	6303
TTC18	86
ANXA7	2371
MSS51	397
PPP3CB	20412
USP54	4012
MYOZ1	11
SYNPO2L	82
AGAP5	753
BMS1P4	594
SEC24C	12272
FUT11	882
CHCHD1	1125
KIAA0913	10270
LOC100507331	89
NDST2	3673
CAMK2G	13655
C10orf55	2
PLAU	20
VCL	3271
AP3M1	7848
ADK	1774
KAT6B	24063
DUPD1	0
DUSP13	2
SAMD8	12916
VDAC2	8959
COMTD1	1153
ZNF503-AS1	0
ZNF503	405
ZNF503-AS2	25
C10orf11	2
KCNMA1	7230
DLG5	22718
LOC100128292	282
POLR3A	8468
RPS24	64607
LOC100132987	31
LOC283050	117
ZMIZ1	40464
PPIF	1611
ZCCHC24	1268
EIF5AL1	560
SFTPA2	5
SFTPA1	0
LOC650623	2331
LOC642361	875
LOC100288974	32
MBL1P	36
SFTPD	96
LOC219347	407
FAM213A	1610
PLAC9	42
ANXA11	394
LOC439990	0
MAT1A	20
DYDC1	0
DYDC2	137
C10orf58	7071
TSPAN14	22332
SH2D4B	110
NRG3	2928
GHITM	9268
C10orf99	0
CDHR1	1182
LRIT2	11
LRIT1	0
RGR	75
LOC170425	0
FAM190B	11995
LOC100507470	32
GRID1	3330
MIR346	0
WAPAL	7005
OPN4	0
LDB3	38
BMPR1A	4410
MMRN2	475
SNCG	26
C10orf116	18
AGAP11	100
FAM25A	0
GLUD1	7214
FAM35A	1761
FAM22A	66
LOC728190	469
LOC439994	708
FAM22D	502
LOC728218	11
MIR4678	0
MINPP1	2460
PAPSS2	218
ATAD1	6371
CFL1P1	137
KLLN	117
PTEN	11259
RNLS	146
LIPJ	36
LIPF	4
LIPK	0
LIPN	0
LIPM	0
ANKRD22	0
STAMBPL1	491
ACTA2	273
FAS	238
FAS-AS1	7
MIR4679-2	0
MIR4679-1	0
CH25H	6
LIPA	1342
IFIT2	80
IFIT3	138
IFIT1B	4
IFIT1	132
IFIT5	2463
SLC16A12	93
PANK1	3473
MIR107	0
FLJ37201	94
KIF20B	1648
LOC643529	4094
HTR7	56
RPP30	2598
ANKRD1	4
NUDT9P1	30
PCGF5	2079
LOC100188947	0
HECTD2	4399
PPP1R3C	491
TNKS2	14649
FGFBP3	5733
BTAF1	9853
CPEB3	2361
MARCH5	6524
MARK2P9	21
IDE	1846
KIF11	3624
HHEX	80
EXOC6	3019
CYP26C1	25
CYP26A1	1386
MYOF	371
CEP55	604
O3FAR1	8
RBP4	38
PDE6C	159
FRA10AC1	2903
LGI1	1115
SLC35G1	127
PIPSL	224
PLCE1	5096
LOC100128054	127
NOC3L	1354
TBC1D12	2879
HELLS	869
CYP2C18	1
CYP2C19	0
CYP2C9	2
CYP2C8	92
C10orf129	3
PDLIM1	322
SORBS1	22328
ALDH18A1	5473
TCTN3	1706
ENTPD1	6340
LOC728558	121
C10orf131	37
CC2D2B	26
CCNJ	3156
MIR3157	0
ZNF518A	6053
BLNK	54
DNTT	0
OPALIN	2
TLL2	36
TM9SF3	12854
PIK3AP1	204
LCOR	7371
C10orf12	1079
SLIT1	34010
LOC100505540	3
ARHGAP19-SLIT1	9
ARHGAP19	1129
FRAT1	453
FRAT2	987
RRP12	2527
PGAM1	6190
EXOSC1	1103
ZDHHC16	2017
MMS19	7228
UBTD1	90
ANKRD2	17
HOGA1	37
C10orf62	2
MORN4	3973
PI4K2A	2122
AVPI1	79
MARVELD1	1265
ZFYVE27	6682
SFRP5	0
GOLGA7B	9286
CRTAC1	586
C10orf28	1377
LOXL4	97
PYROXD2	319
MIR1287	0
HPS1	2585
MIR4685	1
HPSE2	0
CNNM1	1025
GOT1	2259
NKX2-3	0
SLC25A28	2174
ENTPD7	858
COX15	4382
CUTC	522
ABCC2	28
DNMBP	951
DNMBP-AS1	0
CPN1	0
ERLIN1	2785
CHUK	3022
CWF19L1	1943
SNORA12	10
BLOC1S2	3006
PKD2L1	5
SCD	43906
LINC00263	318
WNT8B	6
SEC31B	4506
NDUFB8	4836
HIF1AN	6287
PAX2	2
FAM178A	6592
SEMA4G	5640
MIR608	3
MRPL43	3073
C10orf2	2274
LZTS2	4741
PDZD7	732
SFXN3	8552
KAZALD1	39
TLX1NB	0
TLX1	0
LBX1	0
FLJ41350	0
BTRC	7592
POLL	1854
DPCD	621
MIR3158-2	0
MIR3158-1	0
FBXW4	2234
FGF8	2
NPM3	1160
MGEA5	43669
LOC100289509	104
KCNIP2	2050
C10orf76	3639
HPS6	1129
LDB1	17615
PPRC1	5299
NOLC1	10841
ELOVL3	0
PITX3	0
GBF1	11975
NFKB2	336
PSD	17674
FBXL15	1447
CUEDC2	4984
MIR146B	0
LOC100505761	436
C10orf95	40
TMEM180	1758
ACTR1A	21565
SUFU	3672
TRIM8	5414
ARL3	10499
SFXN2	777
C10orf26	4540
CYP17A1	23
C10orf32-AS3MT	0
C10orf32	1333
AS3MT	35
CNNM2	2024
NT5C2	11492
LOC729020	39
INA	43248
PCGF6	854
TAF5	1475
USMG5	1572
MIR1307	0
PDCD11	6162
CALHM2	450
CALHM1	2
CALHM3	12
NEURL	4167
SH3PXD2A	13211
LOC100505839	6
OBFC1	401
SLK	6212
COL17A1	2
MIR936	0
SFR1	487
WDR96	312
MIR609	0
GSTO1	806
MIR4482-1	8
GSTO2	102
ITPRIP	2235
CCDC147	111
SORCS3	1368
SORCS1	16206
XPNPEP1	4013
LOC100505933	16
ADD3	5255
MXI1	6929
SMNDC1	2714
DUSP5	130
SMC3	14607
RBM20	110
LOC282997	68
PDCD4	4555
MIR4680	0
BBIP1	1643
SHOC2	7440
RPL13AP6	38
ADRA2A	15904
GPAM	5297
TECTB	1
GUCY2GP	0
ACSL5	247
ZDHHC6	2963
VTI1A	2751
MIR4295	0
LOC143188	59
TCF7L2	874
HABP2	4
NRAP	2
CASP7	353
C10orf81	0
MIR4483	0
DCLRE1A	1839
NHLRC2	2893
ADRB1	467
C10orf118	4074
MIR2110	0
TDRD1	10
VWA2	132
AFAP1L2	783
ABLIM1	19472
FAM160B1	5172
TRUB1	2591
ATRNL1	7389
GFRA1	1003
C10orf96	0
PNLIPRP3	0
PNLIP	0
PNLIPRP1	8
PNLIPRP2	2
C10orf82	308
HSPA12A	4368
ENO4	652
KIAA1598	31575
VAX1	63
MIR3663	0
KCNK18	0
SLC18A2	516
PDZD8	3751
EMX2OS	3646
EMX2	2538
RAB11FIP2	4800
CASC2	73
FAM204A	2333
PRLHR	58
C10orf46	4942
NANOS1	701
EIF3A	28968
SNORA19	2
FAM45A	0
FAM45B	367
SFXN4	1100
PRDX3	5493
GRK5	3426
MIR4681	0
RGS10	97
TIAL1	11536
BAG3	320
INPP5F	17690
MCMBP	6966
SEC23IP	2975
MIR4682	1
PPAPDC1A	70
LOC283089	93
WDR11	5827
FGFR2	6480
ATE1	1603
NSMCE4A	1875
TACC2	8260
BTBD16	3
PLEKHA1	5018
MIR3941	1
ARMS2	20
HTRA1	3440
DMBT1	2
C10orf120	0
FLJ46361	2
CUZD1	0
FAM24B-CUZD1	0
FAM24B	171
LOC399815	18
FAM24A	0
C10orf88	1980
PSTK	402
IKZF5	1438
ACADSB	2416
HMX3	0
HMX2	0
BUB3	8365
GPR26	1054
CPXM2	16
CHST15	8342
OAT	6305
NKX1-2	2
LHPP	516
FAM53B	9058
METTL10	1916
FAM175B	2041
ZRANB1	9131
CTBP2	12254
MIR4296	0
LOC100169752	0
C10orf122	0
LOC283038	22
FLJ37035	160
C10orf137	3838
MMP21	12
UROS	1648
MIR4484	4
BCCIP	3691
DHX32	919
FANK1	20
ADAM12	261
C10orf90	8
DOCK1	2241
FAM196A	690
NPS	0
FOXI2	0
CLRN3	6
PTPRE	2617
MKI67	12290
MGMT	208
EBF3	53
MIR4297	0
LOC387723	87
CTAGE7P	102
GLRX3	2476
MIR378C	0
TCERG1L	77
FLJ46300	0
PPP2R2D	3478
BNIP3	3509
JAKMIP3	1407
DPYSL4	11173
STK32C	1857
LRRC27	2621
PWWP2B	524
C10orf91	0
INPP5A	1924
NKX6-2	0
TTC40	101
LOC399829	2
GPR123	980
KNDC1	2033
UTF1	0
VENTX	0
MIR202	0
ADAM8	344
TUBGCP2	8283
ZNF511	457
CALY	1046
PRAP1	69
C10orf125	165
ECHS1	3545
MIR3944	0
PAOX	633
MTG1	2710
SPRN	4521
LOC619207	129
CYP2E1	694
SYCE1	22
SPRNP1	19
FRG2B	0
DUX4L2	0
DUX4	0
DUX4L6	0
DUX4L3	0
DUX4L5	0
DUX4L7	0
DUX2	0
LOC100133161	18
LOC653486	0
SCGB1C1	0
ODF3	3
BET1L	1707
RIC8A	6934
SIRT3	2487
PSMD13	6477
NLRP6	0
ATHL1	378
IFITM5	0
IFITM2	126
IFITM1	124
IFITM3	582
B4GALNT4	25311
PKP3	8
SIGIRR	1049
